Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn,Predicted_Churn,Churn_Probability
48330-UTT,Female,60,Yes,Uttar Pradesh,1,34,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,918.5999756,0.0,0,438.3900146,1356.98999,Churned,Competitor,Competitor had better devices,1,1,0.8000999501307553
48381-ASS,Female,49,Yes,Assam,14,15,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,93.34999847,5386.5,36.06999969,0,1226.02002,6576.450195,Stayed,Others,Others,0,1,0.5219364204002672
48450-UTT,Male,66,Yes,Uttar Pradesh,6,11,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.30000305,273.75,0.0,0,77.30999756,351.0599976,Churned,Attitude,Attitude of support person,1,1,0.7939867990005632
48489-TAM,Female,62,Yes,Tamil Nadu,15,28,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.0,2416.100098,11.0,0,158.4400024,2563.540039,Churned,Competitor,Competitor offered more data,1,1,0.634546415505277
48495-DEL,Male,46,Yes,Delhi,11,15,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.34999847,4453.299805,0.0,0,2306.399902,6759.700195,Stayed,Others,Others,0,1,0.6295995942773575
48559-UTT,Male,61,No,Uttar Pradesh,9,14,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.95000076,431.0,0.0,10,25.92000008,466.9200134,Churned,Competitor,Competitor had better devices,1,1,0.669872815177922
48712-GUJ,Female,56,Yes,Gujarat,1,2,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.40000153,44.40000153,0.0,0,26.53000069,70.93000031,Churned,Attitude,Attitude of support person,1,1,0.9883021291878948
48729-BIH,Female,49,No,Bihar,9,16,Deal 4,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.79999924,540.9500122,0.0,0,78.72000122,619.6699829,Stayed,Others,Others,0,1,0.7346758920513491
48770-BIH,Male,51,No,Bihar,9,26,,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.25,186.3000031,0.0,0,0.0,186.3000031,Stayed,Others,Others,0,1,0.5556695186024775
48928-HAR,Female,43,No,Haryana,5,33,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.19999695,1060.599976,0.0,0,460.2000122,1520.800049,Churned,Attitude,Attitude of support person,1,1,0.8556623347383308
48929-JAM,Female,30,Yes,Jammu & Kashmir,9,9,,Yes,Yes,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.25,3941.699951,0.0,0,201.6000061,4143.299805,Churned,Competitor,Competitor made better offer,1,1,0.5013419664305198
48955-TEL,Female,24,No,Telangana,14,12,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.90000153,818.4500122,0.0,0,201.6300049,1020.080017,Stayed,Others,Others,0,1,0.6669809572758801
49018-MAH,Female,62,Yes,Maharashtra,12,1,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,77.80000305,1358.599976,29.76000023,0,358.7399902,1687.579956,Stayed,Others,Others,0,1,0.6306681756985926
49082-UTT,Male,31,Yes,Uttar Pradesh,10,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.69999695,293.6499939,0.0,0,98.27999878,391.9299927,Churned,Attitude,Attitude of service provider,1,1,0.8453669089921639
49119-KAR,Female,43,No,Karnataka,15,27,Deal 4,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05000305,1148.099976,0.0,0,536.5200195,1684.619995,Churned,Attitude,Attitude of support person,1,1,0.8076820730829453
49138-UTT,Female,56,No,Uttar Pradesh,5,36,Deal 4,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.95000076,734.3499756,0.0,0,247.6499939,982.0,Churned,Competitor,Competitor had better devices,1,1,0.7476909663239196
49184-JAM,Female,68,Yes,Jammu & Kashmir,2,4,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.84999847,90.84999847,0.0,0,8.56000042,99.41000366,Churned,Competitor,Competitor made better offer,1,1,0.9744168691787989
49203-PUN,Female,43,Yes,Punjab,9,7,,Yes,Yes,Yes,Cable,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.15000153,2995.449951,0.0,0,1198.77002,4194.220215,Churned,Dissatisfaction,Poor expertise of online support,1,1,0.7756510267645534
49241-KAR,Female,30,Yes,Karnataka,7,3,Deal 5,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,60.09999847,60.09999847,0.0,0,23.62999916,83.73000336,Churned,Competitor,Competitor had better devices,1,1,0.935616728995263
49243-PUN,Female,78,No,Punjab,2,8,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,86.84999847,156.3500061,0.0,40,8.380000114,204.7299957,Churned,Competitor,Competitor had better devices,1,1,0.9612015795267937
49244-HAR,Male,33,Yes,Haryana,4,9,,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,53.84999847,108.1500015,0.0,0,20.94000053,129.0899963,Churned,Competitor,Competitor made better offer,1,1,0.852913779939642
49251-TAM,Female,44,No,Tamil Nadu,5,16,Deal 5,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,33.65000153,137.8500061,0.0,0,0.0,137.8500061,Churned,Attitude,Attitude of service provider,1,1,0.8152619758944847
49309-UTT,Female,49,No,Uttarakhand,2,30,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.84999847,3365.850098,0.0,0,2112.590088,5478.439941,Churned,Price,Lack of affordable download/upload speed,1,1,0.7452157631429368
49350-UTT,Female,36,No,Uttar Pradesh,1,1,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.09999847,71.09999847,0.0,0,10.18999958,81.29000092,Churned,Competitor,Competitor made better offer,1,1,0.9989255312092333
49373-WES,Female,31,Yes,West Bengal,12,9,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,2180.550049,0.0,0,667.4400024,2847.98999,Churned,Price,Lack of affordable download/upload speed,1,1,0.6221085074544204
49430-WES,Female,44,No,West Bengal,15,30,Deal 5,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.40000153,160.8000031,0.0,0,83.27999878,244.0800018,Churned,Price,Lack of affordable download/upload speed,1,1,0.9286003073817746
49485-JAM,Male,57,No,Jammu & Kashmir,14,2,,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,60.34999847,1404.650024,0.0,10,646.75,2061.399902,Stayed,Others,Others,0,1,0.5553322047007185
49491-TEL,Female,49,Yes,Telangana,6,19,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.0,865.8499756,22.54999924,0,560.8800049,1404.180054,Stayed,Others,Others,0,1,0.5716522461361206
49504-UTT,Male,81,No,Uttar Pradesh,10,36,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5999985,3270.25,0.0,0,1455.300049,4725.549805,Stayed,Others,Others,0,1,0.5796550916819591
49597-KAR,Female,57,Yes,Karnataka,4,14,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.05000305,3097.0,0.0,0,681.7000122,3778.699951,Stayed,Others,Others,0,1,0.5246894661229874
49610-HAR,Female,30,Yes,Haryana,7,23,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,74.15000153,811.7999878,0.0,0,292.3999939,1104.199951,Churned,Attitude,Attitude of support person,1,1,0.6393389892232182
49649-UTT,Male,69,Yes,Uttar Pradesh,8,15,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.75,2710.25,0.0,90,32.75999832,2833.01001,Churned,Dissatisfaction,Product dissatisfaction,1,1,0.8146324870385163
49724-TEL,Male,64,No,Telangana,5,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,0.0,0,33.84000015,103.5899963,Churned,Competitor,Competitor had better devices,1,1,0.9984570342015683
49834-ODI,Female,63,No,Odisha,7,19,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.84999847,292.7999878,0.0,0,147.7200012,440.519989,Churned,Other,Moved,1,1,0.9559446922855621
49879-UTT,Female,65,No,Uttar Pradesh,13,32,,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.45000076,314.6000061,0.0,0,234.9600067,549.5599976,Stayed,Others,Others,0,1,0.5081138272409635
49885-MAH,Male,75,Yes,Maharashtra,2,33,,No,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.84999847,2572.949951,12.06999969,0,0.0,2560.879883,Churned,Attitude,Attitude of support person,1,1,0.7106210950676762
49899-DEL,Female,58,No,Delhi,15,20,,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.59999847,939.7999878,0.0,0,263.6000061,1203.400024,Stayed,Others,Others,0,1,0.6624967451836149
49908-KER,Female,18,No,Kerala,1,2,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.30000305,1537.900024,0.0,0,40.68000031,1578.579956,Stayed,Others,Others,0,1,0.6829670014470233
49927-PUN,Male,52,Yes,Punjab,5,12,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,512.25,0.0,0,140.1000061,652.3499756,Stayed,Others,Others,0,1,0.7536380985672778
49945-AND,Female,67,No,Andhra Pradesh,12,4,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.59999847,520.0,0.0,0,266.4899902,786.4899902,Churned,Competitor,Competitor offered more data,1,1,0.882292881261208
49975-MAD,Female,77,Yes,Madhya Pradesh,3,25,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55000305,3734.25,0.0,0,1800.819946,5535.069824,Churned,Dissatisfaction,Service dissatisfaction,1,1,0.7602973869292708
49982-UTT,Female,35,Yes,Uttar Pradesh,3,28,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,791.75,0.0,0,427.6799927,1219.430054,Churned,Competitor,Competitor made better offer,1,1,0.5374923691174661
49995-TEL,Male,44,Yes,Telangana,11,23,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.94999695,1215.650024,0.0,0,379.730011,1595.380005,Stayed,Others,Others,0,1,0.7223776858038187
51098-DEL,Female,61,Yes,Delhi,9,32,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,85.34999847,1375.150024,0.0,0,158.8800049,1534.030029,Churned,Dissatisfaction,Limited range of services,1,1,0.7993177835907506
51123-HAR,Female,28,Yes,Haryana,4,7,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.65000153,144.1499939,0.0,20,11.69999981,175.8500061,Churned,Competitor,Competitor had better devices,1,1,0.9884082189850014
51140-ASS,Male,80,Yes,Assam,9,4,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,29.68000031,98.93000031,Churned,Attitude,Attitude of support person,1,1,0.9938479808038825
51146-MAD,Male,56,Yes,Madhya Pradesh,4,9,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.30000305,4018.350098,0.0,70,2847.149902,6935.5,Stayed,Others,Others,0,1,0.6502017601720932
51260-MAD,Female,31,Yes,Madhya Pradesh,3,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.0500031,5364.799805,46.66999817,0,281.8399963,5599.970215,Stayed,Others,Others,0,1,0.5689194788138261
51301-WES,Female,24,Yes,West Bengal,13,6,Deal 5,No,No,Yes,DSL,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,29.64999962,118.5,0.0,0,0.0,118.5,Churned,Dissatisfaction,Limited range of services,1,1,0.9635759146731097
51329-UTT,Male,30,Yes,Uttarakhand,7,19,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.20000076,20.20000076,0.0,0,10.97999954,31.18000031,Churned,Price,Long distance charges,1,1,0.9703578431372548
51365-JHA,Female,32,No,Jharkhand,1,27,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.94999695,927.3499756,0.0,80,304.0799866,1311.430054,Churned,Attitude,Attitude of support person,1,1,0.6859021140018922
51415-WES,Male,45,Yes,West Bengal,2,21,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.90000153,3067.199951,0.0,0,887.7600098,3954.959961,Churned,Attitude,Attitude of service provider,1,1,0.726326985060868
51432-BIH,Male,83,Yes,Bihar,4,29,,Yes,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.04999924,1236.150024,0.0,0,727.0200195,1963.170044,Churned,Competitor,Competitor had better devices,1,1,0.6775117552348539
51472-MAH,Female,82,Yes,Maharashtra,6,13,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.40000153,4187.75,0.0,0,1724.459961,5912.209961,Churned,Competitor,Competitor had better devices,1,1,0.838810756784229
51481-UTT,Female,50,No,Uttar Pradesh,7,30,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,144.5500031,0.0,0,52.88000107,197.4299927,Churned,Competitor,Competitor had better devices,1,1,0.9948288147106262
51582-AND,Female,40,Yes,Andhra Pradesh,4,25,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.04999924,91.09999847,0.0,40,29.39999962,160.5,Churned,Competitor,Competitor had better devices,1,1,0.9560299044674393
51587-RAJ,Female,57,No,Rajasthan,15,7,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5500031,1415.550049,0.0,0,517.5800171,1933.130005,Churned,Dissatisfaction,Service dissatisfaction,1,1,0.7823145842810887
51652-HAR,Male,37,Yes,Haryana,1,34,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.1500015,6283.299805,0.0,0,3011.959961,9295.259766,Churned,Competitor,Competitor had better devices,1,1,0.5353538258065894
51695-MAH,Male,68,Yes,Maharashtra,5,12,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.09999847,45.09999847,0.0,0,15.27999973,60.38000107,Churned,Attitude,Attitude of support person,1,1,0.9902218237288988
51740-TAM,Female,38,Yes,Tamil Nadu,4,25,,No,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,31.0,95.05000305,0.0,20,0.0,115.0500031,Churned,Dissatisfaction,Poor expertise of online support,1,1,0.9301455930907048
51798-PUN,Male,63,Yes,Punjab,2,18,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1938.900024,0.0,0,492.3599854,2431.26001,Stayed,Others,Others,0,1,0.7510611974357001
51921-UTT,Male,37,No,Uttar Pradesh,1,10,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56.40000153,234.8500061,0.0,0,83.04000092,317.8900146,Stayed,Others,Others,0,1,0.7191523604240246
51991-CHH,Female,62,No,Chhattisgarh,3,17,,Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,61.59999847,1174.349976,0.0,0,542.2000122,1716.550049,Churned,Price,Long distance charges,1,1,0.6237426118358811
52031-TAM,Female,69,No,Tamil Nadu,12,14,,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.90000153,1120.949951,0.0,0,419.0400085,1539.98999,Churned,Price,Price too high,1,1,0.7069722736042507
52140-TAM,Female,76,No,Tamil Nadu,2,27,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-10.0,533.0499878,0.0,0,149.5899963,682.6400146,Stayed,Others,Others,0,1,0.6497937517740772
52175-KAR,Female,47,Yes,Karnataka,3,34,,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.15000153,392.6499939,0.0,0,228.4499969,621.0999756,Stayed,Others,Others,0,1,0.6507874052759905
52182-PUN,Female,51,No,Punjab,1,35,Deal 4,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,297.2999878,0.0,0,597.5999756,894.9000244,Churned,Other,Moved,1,1,0.5407209088061272
52196-RAJ,Female,45,Yes,Rajasthan,13,33,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.75,333.6499939,0.0,0,200.8999939,534.5499878,Stayed,Others,Others,0,1,0.5923340710368508
52216-BIH,Male,27,No,Bihar,11,33,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.44999695,370.6499939,0.0,0,196.5599976,567.210022,Churned,Other,Don't know,1,1,0.8304978506729513
52313-KER,Male,64,No,Kerala,7,20,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2440.149902,0.0,0,695.5200195,3135.669922,Churned,Attitude,Attitude of support person,1,1,0.7338797555618121
52328-HAR,Female,39,No,Haryana,2,11,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65000153,4812.75,0.0,0,1075.079956,5887.830078,Churned,Competitor,Competitor had better devices,1,1,0.8411707214905807
52380-JAM,Male,56,Yes,Jammu & Kashmir,8,23,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.19999695,181.1000061,0.0,10,52.93999863,244.0399933,Churned,Competitor,Competitor made better offer,1,1,0.9856529173915363
52389-TAM,Male,59,No,Tamil Nadu,3,32,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.84999847,2048.800049,0.0,80,315.1199951,2443.919922,Stayed,Others,Others,0,1,0.5727582661831665
52413-KER,Male,65,Yes,Kerala,3,17,Deal 5,No,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,41.15000153,132.1999969,0.0,0,0.0,132.1999969,Churned,Price,Long distance charges,1,1,0.9602875118610537
52456-JAM,Female,77,Yes,Jammu & Kashmir,1,23,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.44999695,762.5,0.0,0,116.1900024,878.6900024,Churned,Competitor,Competitor made better offer,1,1,0.9019294204131267
52502-JAM,Female,81,Yes,Jammu & Kashmir,9,20,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05000305,1169.349976,0.0,0,19.11000061,1188.459961,Churned,Competitor,Competitor made better offer,1,1,0.780766684545847
52526-JAM,Female,25,Yes,Jammu & Kashmir,2,36,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,20.5,0.0,0,19.85000038,40.34999847,Churned,Attitude,Attitude of support person,1,1,0.9707718253968253
52555-TAM,Female,65,Yes,Tamil Nadu,3,9,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55000305,2264.050049,0.0,0,321.1199951,2585.169922,Churned,Price,Price too high,1,1,0.8173905687238395
52627-WES,Female,61,No,West Bengal,14,8,,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.59999847,813.8499756,0.0,0,301.0,1114.849976,Churned,Competitor,Competitor offered more data,1,1,0.8579212905985346
52755-KER,Male,21,No,Kerala,7,11,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,608.7999878,26.02000046,0,134.6100006,717.3900146,Churned,Dissatisfaction,Poor expertise of online support,1,1,0.5196881157590084
52773-TAM,Male,73,Yes,Tamil Nadu,13,18,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.5,3473.399902,0.0,0,1826.689941,5300.089844,Churned,Competitor,Competitor had better devices,1,1,0.7548675896304654
52785-HAR,Female,76,No,Haryana,7,30,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05000305,3554.600098,0.0,0,1107.400024,4662.0,Stayed,Others,Others,0,1,0.6840028686738492
52916-JAM,Male,62,Yes,Jammu & Kashmir,7,4,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.09999847,270.7000122,0.0,0,79.55999756,350.2600098,Churned,Competitor,Competitor made better offer,1,1,0.8986609649742586
52944-KER,Female,37,No,Kerala,12,1,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,84.69999695,832.0499878,12.81000042,0,456.8999939,1276.140015,Churned,Competitor,Competitor had better devices,1,1,0.6123284422399132
52951-RAJ,Female,39,No,Rajasthan,13,25,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.90000153,315.2999878,0.0,0,90.54000092,405.8399963,Churned,Price,Price too high,1,1,0.8661479709348309
52976-PUN,Female,72,Yes,Punjab,4,8,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.05000305,256.25,0.0,0,71.45999908,327.7099915,Churned,Competitor,Competitor had better devices,1,1,0.9233933461445446
53044-ODI,Female,26,Yes,Odisha,1,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.80000305,455.5,0.0,0,7.449999809,462.9500122,Churned,Competitor,Competitor offered more data,1,1,0.8581502981438125
53134-UTT,Male,69,No,Uttar Pradesh,4,25,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05000305,231.8000031,0.0,0,90.75,322.5499878,Churned,Competitor,Competitor had better devices,1,1,0.950489645306312
53253-GUJ,Female,44,No,Gujarat,1,36,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,86.09999847,2723.75,0.0,130,853.1199951,3706.870117,Stayed,Others,Others,0,1,0.5961610991938864
53269-GUJ,Female,63,No,Gujarat,7,9,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.80000305,4433.299805,0.0,0,877.2399902,5310.540039,Stayed,Others,Others,0,1,0.556141538509787
53437-KAR,Male,24,Yes,Karnataka,15,6,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.84999847,84.84999847,0.0,0,36.06999969,120.9199982,Churned,Competitor,Competitor had better devices,1,1,0.9708666483610381
53456-RAJ,Female,75,No,Rajasthan,2,33,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,80.34999847,3825.850098,0.0,90,1800.569946,5716.419922,Churned,Dissatisfaction,Network reliability,1,1,0.6857736082903213
53549-AND,Female,60,Yes,Andhra Pradesh,4,6,,Yes,No,Yes,Cable,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.54999924,1646.449951,0.0,0,1091.160034,2737.610107,Stayed,Others,Others,0,1,0.5148307419784008
